Entity,Code,Day,Weekly_case_growth
United Arab Emirates,ARE,3/8/2020,200
United Arab Emirates,ARE,3/9/2020,200
United Arab Emirates,ARE,3/10/2020,235.7142857
United Arab Emirates,ARE,3/11/2020,235.7142857
United Arab Emirates,ARE,3/12/2020,250
United Arab Emirates,ARE,3/13/2020,460
United Arab Emirates,ARE,3/14/2020,66.66666667
United Arab Emirates,ARE,3/15/2020,120.8333333
United Arab Emirates,ARE,3/16/2020,120.8333333
United Arab Emirates,ARE,3/17/2020,-48.93617021
United Arab Emirates,ARE,3/18/2020,-17.0212766
United Arab Emirates,ARE,3/19/2020,-1.785714286
United Arab Emirates,ARE,3/20/2020,-1.785714286
United Arab Emirates,ARE,3/21/2020,70
United Arab Emirates,ARE,3/22/2020,3.773584906
United Arab Emirates,ARE,3/23/2020,88.67924528
United Arab Emirates,ARE,3/24/2020,525
United Arab Emirates,ARE,3/25/2020,464.1025641
United Arab Emirates,ARE,3/26/2020,250.9090909
United Arab Emirates,ARE,3/27/2020,381.8181818
United Arab Emirates,ARE,3/28/2020,363.2352941
United Arab Emirates,ARE,3/29/2020,658.1818182
United Arab Emirates,ARE,3/30/2020,313
United Arab Emirates,ARE,3/31/2020,177.3333333
United Arab Emirates,ARE,4/1/2020,118.6363636
United Arab Emirates,ARE,4/2/2020,258.0310881
United Arab Emirates,ARE,4/3/2020,224.1509434
United Arab Emirates,ARE,4/4/2020,229.2063492
United Arab Emirates,ARE,4/5/2020,194.7242206
United Arab Emirates,ARE,4/6/2020,254.7215496
United Arab Emirates,ARE,4/7/2020,307.4519231
United Arab Emirates,ARE,4/8/2020,283.5758836
United Arab Emirates,ARE,4/9/2020,184.5151954
United Arab Emirates,ARE,4/10/2020,144.0046566
United Arab Emirates,ARE,4/11/2020,115.1398264
United Arab Emirates,ARE,4/12/2020,89.09682669
United Arab Emirates,ARE,4/13/2020,66.89419795
United Arab Emirates,ARE,4/14/2020,51.85840708
United Arab Emirates,ARE,4/15/2020,46.66666667
United Arab Emirates,ARE,4/16/2020,44.20142421
United Arab Emirates,ARE,4/17/2020,40.36259542
United Arab Emirates,ARE,4/18/2020,15.01568803
United Arab Emirates,ARE,4/19/2020,14.37177281
United Arab Emirates,ARE,4/20/2020,12.22903885
United Arab Emirates,ARE,4/21/2020,9.634809635
United Arab Emirates,ARE,4/22/2020,6.171470806
United Arab Emirates,ARE,4/23/2020,3.386243386
United Arab Emirates,ARE,4/24/2020,1.257647859
United Arab Emirates,ARE,4/25/2020,36.82774747
United Arab Emirates,ARE,4/26/2020,34.23626787
United Arab Emirates,ARE,4/27/2020,30.24781341
United Arab Emirates,ARE,4/28/2020,28.45499646
United Arab Emirates,ARE,4/29/2020,28.47198051
United Arab Emirates,ARE,4/30/2020,27.08973047
United Arab Emirates,ARE,5/1/2020,26.11614636
United Arab Emirates,ARE,5/2/2020,7.832526346
United Arab Emirates,ARE,5/3/2020,6.894618834
United Arab Emirates,ARE,5/4/2020,8.869613878
United Arab Emirates,ARE,5/5/2020,5.15862069
United Arab Emirates,ARE,5/6/2020,3.196965592
United Arab Emirates,ARE,5/7/2020,0.912751678
United Arab Emirates,ARE,5/8/2020,-0.053233963
United Arab Emirates,ARE,5/9/2020,0.845219229
United Arab Emirates,ARE,5/10/2020,5.794441531
United Arab Emirates,ARE,5/11/2020,6.604985865
United Arab Emirates,ARE,5/12/2020,17.23504722
United Arab Emirates,ARE,5/13/2020,22.02677868
United Arab Emirates,ARE,5/14/2020,28.86405959
United Arab Emirates,ARE,5/15/2020,34.1677763
United Arab Emirates,ARE,5/16/2020,36.45887899
United Arab Emirates,ARE,5/17/2020,27.88104089
United Arab Emirates,ARE,5/18/2020,28.06171649
United Arab Emirates,ARE,5/19/2020,20.87715373
United Arab Emirates,ARE,5/20/2020,20.86919105
United Arab Emirates,ARE,5/21/2020,20.02477291
United Arab Emirates,ARE,5/22/2020,20.30567686
United Arab Emirates,ARE,5/23/2020,16.64107486
United Arab Emirates,ARE,5/24/2020,18.74031008
United Arab Emirates,ARE,5/25/2020,15.15436747
United Arab Emirates,ARE,5/26/2020,11.49574232
United Arab Emirates,ARE,5/27/2020,6.176575294
United Arab Emirates,ARE,5/28/2020,-3.095975232
United Arab Emirates,ARE,5/29/2020,-12.91866029
United Arab Emirates,ARE,5/30/2020,-14.5631068
United Arab Emirates,ARE,5/31/2020,-17.21886731
United Arab Emirates,ARE,6/1/2020,-20.14059179
United Arab Emirates,ARE,6/2/2020,-21.93259173
United Arab Emirates,ARE,6/3/2020,-26.40402347
United Arab Emirates,ARE,6/4/2020,-20.37628683
United Arab Emirates,ARE,6/5/2020,-15.27093596
United Arab Emirates,ARE,6/6/2020,-15.79352851
United Arab Emirates,ARE,6/7/2020,-16.18690852
United Arab Emirates,ARE,6/8/2020,-14.35005118
United Arab Emirates,ARE,6/9/2020,-12.46278179
United Arab Emirates,ARE,6/10/2020,-5.512528474
United Arab Emirates,ARE,6/11/2020,-11.54703522
United Arab Emirates,ARE,6/12/2020,-13.75223614
United Arab Emirates,ARE,6/13/2020,-14.8673376
United Arab Emirates,ARE,6/14/2020,-17.9957657
United Arab Emirates,ARE,6/15/2020,-22.08413002
United Arab Emirates,ARE,6/16/2020,-25.21865889
United Arab Emirates,ARE,6/17/2020,-31.12343298
United Arab Emirates,ARE,6/18/2020,-30.29233871
United Arab Emirates,ARE,6/19/2020,-31.39745917
United Arab Emirates,ARE,6/20/2020,-31.676518
United Arab Emirates,ARE,6/21/2020,-24.52667814
United Arab Emirates,ARE,6/22/2020,-18.19018405
United Arab Emirates,ARE,6/23/2020,-12.24821313
United Arab Emirates,ARE,6/24/2020,-3.080154008
United Arab Emirates,ARE,6/25/2020,1.626898048
United Arab Emirates,ARE,6/26/2020,6.878306878
United Arab Emirates,ARE,6/27/2020,11.16791192
United Arab Emirates,ARE,6/28/2020,9.160015203
United Arab Emirates,ARE,6/29/2020,10.34870641
United Arab Emirates,ARE,6/30/2020,10.47760089
United Arab Emirates,ARE,7/1/2020,6.031058144
United Arab Emirates,ARE,7/2/2020,3.379580221
United Arab Emirates,ARE,7/3/2020,12.02263083
United Arab Emirates,ARE,7/4/2020,23.70003537
United Arab Emirates,ARE,7/5/2020,30.32729805
United Arab Emirates,ARE,7/6/2020,29.86748216
United Arab Emirates,ARE,7/7/2020,31.80294906
United Arab Emirates,ARE,7/8/2020,35.42234332
United Arab Emirates,ARE,7/9/2020,41.36269787
United Arab Emirates,ARE,7/10/2020,23.39015152
United Arab Emirates,ARE,7/11/2020,2.830997998
United Arab Emirates,ARE,7/12/2020,-11.4613946
United Arab Emirates,ARE,7/13/2020,-18.10570382
United Arab Emirates,ARE,7/14/2020,-24.40884821
United Arab Emirates,ARE,7/15/2020,-29.50201207
United Arab Emirates,ARE,7/16/2020,-37.87731256
United Arab Emirates,ARE,7/17/2020,-39.31951906
United Arab Emirates,ARE,7/18/2020,-37.2080089
United Arab Emirates,ARE,7/19/2020,-37.5980688
United Arab Emirates,ARE,7/20/2020,-36.26198083
United Arab Emirates,ARE,7/21/2020,-35.25058863
United Arab Emirates,ARE,7/22/2020,-32.71494827
United Arab Emirates,ARE,7/23/2020,-27.15517241
United Arab Emirates,ARE,7/24/2020,-22.97639123
United Arab Emirates,ARE,7/25/2020,-18.02480071
United Arab Emirates,ARE,7/26/2020,-3.723404255
United Arab Emirates,ARE,7/27/2020,-0.551378446
United Arab Emirates,ARE,7/28/2020,6.38961039
United Arab Emirates,ARE,7/29/2020,15.95970308
United Arab Emirates,ARE,7/30/2020,20.22592792
United Arab Emirates,ARE,7/31/2020,23.53585112
United Arab Emirates,ARE,8/1/2020,18.74662345
United Arab Emirates,ARE,8/2/2020,4.771471622
United Arab Emirates,ARE,8/3/2020,0.100806452
United Arab Emirates,ARE,8/4/2020,-11.81640625
United Arab Emirates,ARE,8/5/2020,-22.95381802
United Arab Emirates,ARE,8/6/2020,-27.42729306
United Arab Emirates,ARE,8/7/2020,-31.10323438
United Arab Emirates,ARE,8/8/2020,-29.93630573
United Arab Emirates,ARE,8/9/2020,-26.84563758
United Arab Emirates,ARE,8/10/2020,-22.40684794
United Arab Emirates,ARE,8/11/2020,-10.63122924
United Arab Emirates,ARE,8/12/2020,-4.6884273
United Arab Emirates,ARE,8/13/2020,1.356350185
United Arab Emirates,ARE,8/14/2020,13.05466238
United Arab Emirates,ARE,8/15/2020,17.01298701
United Arab Emirates,ARE,8/16/2020,17.10353866
United Arab Emirates,ARE,8/17/2020,19.20830629
United Arab Emirates,ARE,8/18/2020,20.19826518
United Arab Emirates,ARE,8/19/2020,32.56537983
United Arab Emirates,ARE,8/20/2020,40.69343066
United Arab Emirates,ARE,8/21/2020,35.03981797
United Arab Emirates,ARE,8/22/2020,39.56714761
United Arab Emirates,ARE,8/23/2020,50.81141578
United Arab Emirates,ARE,8/24/2020,49.21066957
United Arab Emirates,ARE,8/25/2020,39.94845361
United Arab Emirates,ARE,8/26/2020,25.83372475
United Arab Emirates,ARE,8/27/2020,17.12062257
United Arab Emirates,ARE,8/28/2020,14.06908172
United Arab Emirates,ARE,8/29/2020,7.793240557
United Arab Emirates,ARE,8/30/2020,-0.445269017
United Arab Emirates,ARE,8/31/2020,7.588471361
United Arab Emirates,ARE,9/1/2020,17.27440147
United Arab Emirates,ARE,9/2/2020,31.39231056
United Arab Emirates,ARE,9/3/2020,34.47766704
United Arab Emirates,ARE,9/4/2020,42.72525849
United Arab Emirates,ARE,9/5/2020,52.82183696
United Arab Emirates,ARE,9/6/2020,60.04472605
United Arab Emirates,ARE,9/7/2020,43.20108511
United Arab Emirates,ARE,9/8/2020,34.83040201
United Arab Emirates,ARE,9/9/2020,26.16477273
United Arab Emirates,ARE,9/10/2020,30.57919297
United Arab Emirates,ARE,9/11/2020,31.33247089
United Arab Emirates,ARE,9/12/2020,29.80931692
United Arab Emirates,ARE,9/13/2020,28.20214252
United Arab Emirates,ARE,9/14/2020,37.62727919
United Arab Emirates,ARE,9/15/2020,36.08199394
United Arab Emirates,ARE,9/16/2020,30.62373339
United Arab Emirates,ARE,9/17/2020,18.91948707
United Arab Emirates,ARE,9/18/2020,10.14578408
United Arab Emirates,ARE,9/19/2020,0.278914094
United Arab Emirates,ARE,9/20/2020,-1.416893733
United Arab Emirates,ARE,9/21/2020,-8.310392292
United Arab Emirates,ARE,9/22/2020,-5.734337556
United Arab Emirates,ARE,9/23/2020,-0.91363558
United Arab Emirates,ARE,9/24/2020,5.42690472
United Arab Emirates,ARE,9/25/2020,9.229118226
United Arab Emirates,ARE,9/26/2020,18.22733173
United Arab Emirates,ARE,9/27/2020,20.7481113
United Arab Emirates,ARE,9/28/2020,21.97410396
United Arab Emirates,ARE,9/29/2020,20.62829127
United Arab Emirates,ARE,9/30/2020,15.86638831
United Arab Emirates,ARE,10/1/2020,14.28571429
United Arab Emirates,ARE,10/2/2020,14.4424431
United Arab Emirates,ARE,10/3/2020,12.01380176
United Arab Emirates,ARE,10/4/2020,11.88768503
United Arab Emirates,ARE,10/5/2020,17.50769231
United Arab Emirates,ARE,10/6/2020,15.97169953
United Arab Emirates,ARE,10/7/2020,14.86486486
United Arab Emirates,ARE,10/8/2020,11.22359155
United Arab Emirates,ARE,10/9/2020,6.953784519
United Arab Emirates,ARE,10/10/2020,3.234388127
United Arab Emirates,ARE,10/11/2020,1.309328969
United Arab Emirates,ARE,10/12/2020,-1.021209741
United Arab Emirates,ARE,10/13/2020,1.427829699
United Arab Emirates,ARE,10/14/2020,7.176470588
United Arab Emirates,ARE,10/15/2020,12.22793827
United Arab Emirates,ARE,10/16/2020,18.3277592
United Arab Emirates,ARE,10/17/2020,25.51200326
United Arab Emirates,ARE,10/18/2020,26.18470652
United Arab Emirates,ARE,10/19/2020,22.01058201
United Arab Emirates,ARE,10/20/2020,14.99872025
United Arab Emirates,ARE,10/21/2020,10.90376875
United Arab Emirates,ARE,10/22/2020,8.991537377
United Arab Emirates,ARE,10/23/2020,6.546071227
United Arab Emirates,ARE,10/24/2020,1.32915496
United Arab Emirates,ARE,10/25/2020,1.579003521
United Arab Emirates,ARE,10/26/2020,5.344752819
United Arab Emirates,ARE,10/27/2020,11.61807256
United Arab Emirates,ARE,10/28/2020,8.786978995
United Arab Emirates,ARE,10/29/2020,3.806750782
United Arab Emirates,ARE,10/30/2020,-2.005517827
United Arab Emirates,ARE,10/31/2020,-5.460168497
United Arab Emirates,ARE,11/1/2020,-7.740783531
United Arab Emirates,ARE,11/2/2020,-8.335906144
United Arab Emirates,ARE,11/3/2020,-15.00498504
United Arab Emirates,ARE,11/4/2020,-16.23534169
United Arab Emirates,ARE,11/5/2020,-14.15956784
United Arab Emirates,ARE,11/6/2020,-9.225771521
United Arab Emirates,ARE,11/7/2020,-5.211505922
United Arab Emirates,ARE,11/8/2020,-6.238615665
United Arab Emirates,ARE,11/9/2020,-8.521387673
United Arab Emirates,ARE,11/10/2020,-3.390029326
United Arab Emirates,ARE,11/11/2020,0.036205648
United Arab Emirates,ARE,11/12/2020,-1.536972044
United Arab Emirates,ARE,11/13/2020,-3.733746869
United Arab Emirates,ARE,11/14/2020,-3.570153517
United Arab Emirates,ARE,11/15/2020,-0.412821758
United Arab Emirates,ARE,11/16/2020,1.435935199
United Arab Emirates,ARE,11/17/2020,2.282661486
United Arab Emirates,ARE,11/18/2020,2.569670648
United Arab Emirates,ARE,11/19/2020,4.70747296
United Arab Emirates,ARE,11/20/2020,6.096654275
United Arab Emirates,ARE,11/21/2020,6.750586203
United Arab Emirates,ARE,11/22/2020,5.401121678
United Arab Emirates,ARE,11/23/2020,2.855414398
United Arab Emirates,ARE,11/24/2020,1.566951567
United Arab Emirates,ARE,11/25/2020,0.693954364
United Arab Emirates,ARE,11/26/2020,2.27726259
United Arab Emirates,ARE,11/27/2020,1.927119832
United Arab Emirates,ARE,11/28/2020,0.774566474
United Arab Emirates,ARE,11/29/2020,1.364950839
United Arab Emirates,ARE,11/30/2020,3.576049876
United Arab Emirates,ARE,12/1/2020,2.664796634
United Arab Emirates,ARE,12/2/2020,2.464665343
United Arab Emirates,ARE,12/3/2020,0.814874326
United Arab Emirates,ARE,12/4/2020,0.97398877
United Arab Emirates,ARE,12/5/2020,0.653894689
United Arab Emirates,ARE,12/6/2020,-0.992810681
United Arab Emirates,ARE,12/7/2020,-0.999432141
United Arab Emirates,ARE,12/8/2020,-1.092896175
United Arab Emirates,ARE,12/9/2020,-0.638394893
United Arab Emirates,ARE,12/10/2020,-1.47996357
United Arab Emirates,ARE,12/11/2020,-3.098048116
United Arab Emirates,ARE,12/12/2020,-3.362206519
United Arab Emirates,ARE,12/13/2020,-1.798063624
United Arab Emirates,ARE,12/14/2020,-2.90237467
United Arab Emirates,ARE,12/15/2020,-2.96961326
United Arab Emirates,ARE,12/16/2020,-3.682882056
United Arab Emirates,ARE,12/17/2020,-2.230182575
United Arab Emirates,ARE,12/18/2020,0.117109732
United Arab Emirates,ARE,12/19/2020,2.004953414
United Arab Emirates,ARE,12/20/2020,1.244131455
United Arab Emirates,ARE,12/21/2020,1.736767486
United Arab Emirates,ARE,12/22/2020,2.147093713
United Arab Emirates,ARE,12/23/2020,2.191780822
United Arab Emirates,ARE,12/24/2020,1.276444865
United Arab Emirates,ARE,12/25/2020,-0.397707334
United Arab Emirates,ARE,12/26/2020,-1.861486877
United Arab Emirates,ARE,12/27/2020,-4.231393462
United Arab Emirates,ARE,12/28/2020,-4.645221229
United Arab Emirates,ARE,12/29/2020,-1.393566369
United Arab Emirates,ARE,12/30/2020,4.53432801
United Arab Emirates,ARE,12/31/2020,9.546038044
United Arab Emirates,ARE,1/1/2021,17.59248385
United Arab Emirates,ARE,1/2/2021,26.63760603
United Arab Emirates,ARE,1/3/2021,37.93729573
United Arab Emirates,ARE,1/4/2021,44.54999391
United Arab Emirates,ARE,1/5/2021,45.21257802
United Arab Emirates,ARE,1/6/2021,41.32471008
United Arab Emirates,ARE,1/7/2021,48.41802493
United Arab Emirates,ARE,1/8/2021,50.06491561
United Arab Emirates,ARE,1/9/2021,49.41855056
United Arab Emirates,ARE,1/10/2021,52.23343572
United Arab Emirates,ARE,1/11/2021,53.76190075
United Arab Emirates,ARE,1/12/2021,58.36171938
United Arab Emirates,ARE,1/13/2021,64.28120562
United Arab Emirates,ARE,1/14/2021,52.27533735
United Arab Emirates,ARE,1/15/2021,44.23000133
United Arab Emirates,ARE,1/16/2021,37.63775606
United Arab Emirates,ARE,1/17/2021,30.76036202
United Arab Emirates,ARE,1/18/2021,30.1369863
United Arab Emirates,ARE,1/19/2021,22.90279627
United Arab Emirates,ARE,1/20/2021,15.95024254
United Arab Emirates,ARE,1/21/2021,14.48974782
United Arab Emirates,ARE,1/22/2021,12.74455519
United Arab Emirates,ARE,1/23/2021,11.13724781
United Arab Emirates,ARE,1/24/2021,8.865670326
United Arab Emirates,ARE,1/25/2021,4.48
United Arab Emirates,ARE,1/26/2021,3.858654888
United Arab Emirates,ARE,1/27/2021,5.032723055
United Arab Emirates,ARE,1/28/2021,6.196220511
United Arab Emirates,ARE,1/29/2021,7.244004256
United Arab Emirates,ARE,1/30/2021,6.988765874
United Arab Emirates,ARE,1/31/2021,3.887584029
United Arab Emirates,ARE,2/1/2021,-0.084629645
United Arab Emirates,ARE,2/2/2021,-1.693147167
United Arab Emirates,ARE,2/3/2021,-3.221989983
United Arab Emirates,ARE,2/4/2021,-7.641311933
United Arab Emirates,ARE,2/5/2021,-11.79972523
United Arab Emirates,ARE,2/6/2021,-13.48297508
United Arab Emirates,ARE,2/7/2021,-10.78974039
United Arab Emirates,ARE,2/8/2021,-7.417416206
United Arab Emirates,ARE,2/9/2021,-6.317851604
United Arab Emirates,ARE,2/10/2021,-8.247758761
United Arab Emirates,ARE,2/11/2021,-4.327750493
United Arab Emirates,ARE,2/12/2021,-1.142263759
United Arab Emirates,ARE,2/13/2021,-2.365771074
United Arab Emirates,ARE,2/14/2021,-2.661015468
United Arab Emirates,ARE,2/15/2021,-1.533501786
United Arab Emirates,ARE,2/16/2021,-1.855885684
United Arab Emirates,ARE,2/17/2021,-0.333096465
United Arab Emirates,ARE,2/18/2021,-2.553527554
United Arab Emirates,ARE,2/19/2021,-3.523284314
United Arab Emirates,ARE,2/20/2021,1.652929784
United Arab Emirates,ARE,2/21/2021,-2.8010953
United Arab Emirates,ARE,2/22/2021,-8.702769666
United Arab Emirates,ARE,2/23/2021,-9.428267045
United Arab Emirates,ARE,2/24/2021,-10.63678089
United Arab Emirates,ARE,2/25/2021,-10.91850518
United Arab Emirates,ARE,2/26/2021,-8.6195164
United Arab Emirates,ARE,2/27/2021,-9.530350022
United Arab Emirates,ARE,2/28/2021,-2.558536923
United Arab Emirates,ARE,3/1/2021,4.288829658
United Arab Emirates,ARE,3/2/2021,4.077631837
United Arab Emirates,ARE,3/3/2021,3.849606064
United Arab Emirates,ARE,3/4/2021,3.831185241
United Arab Emirates,ARE,3/5/2021,-0.129077099
United Arab Emirates,ARE,3/6/2021,-3.805279397
United Arab Emirates,ARE,3/7/2021,-8.407981421
United Arab Emirates,ARE,3/8/2021,-10.39962825
United Arab Emirates,ARE,3/9/2021,-10.84008288
United Arab Emirates,ARE,3/10/2021,-11.42802266
United Arab Emirates,ARE,3/11/2021,-13.39629071
United Arab Emirates,ARE,3/12/2021,-15.64845653
United Arab Emirates,ARE,3/13/2021,-17.68149883
United Arab Emirates,ARE,3/14/2021,-19.54463131
United Arab Emirates,ARE,3/15/2021,-22.39912872
United Arab Emirates,ARE,3/16/2021,-22.84778705
United Arab Emirates,ARE,3/17/2021,-21.63612707
United Arab Emirates,ARE,3/18/2021,-18.67236243
United Arab Emirates,ARE,3/19/2021,-15.26312688
United Arab Emirates,ARE,3/20/2021,-11.97352959
United Arab Emirates,ARE,3/21/2021,-10.22639568
United Arab Emirates,ARE,3/22/2021,-6.897012631
United Arab Emirates,ARE,3/23/2021,-3.580230011
United Arab Emirates,ARE,3/24/2021,-1.556554825
United Arab Emirates,ARE,3/25/2021,-2.052664317
United Arab Emirates,ARE,3/26/2021,-1.662146185
United Arab Emirates,ARE,3/27/2021,1.391133282
United Arab Emirates,ARE,3/28/2021,6.333285571
United Arab Emirates,ARE,3/29/2021,6.560907329
United Arab Emirates,ARE,3/30/2021,6.226482073
United Arab Emirates,ARE,3/31/2021,4.35699227
United Arab Emirates,ARE,4/1/2021,6.703358736
United Arab Emirates,ARE,4/2/2021,7.312588402
United Arab Emirates,ARE,4/3/2021,3.624142471
United Arab Emirates,ARE,4/4/2021,0.653550734
United Arab Emirates,ARE,4/5/2021,1.562815763
United Arab Emirates,ARE,4/6/2021,-1.243149312
United Arab Emirates,ARE,4/7/2021,-1.851851852
United Arab Emirates,ARE,4/8/2021,-4.95966142
United Arab Emirates,ARE,4/9/2021,-7.295373665
United Arab Emirates,ARE,4/10/2021,-6.95466096
United Arab Emirates,ARE,4/11/2021,-8.889483901
United Arab Emirates,ARE,4/12/2021,-10.28055979
United Arab Emirates,ARE,4/13/2021,-8.22279372
United Arab Emirates,ARE,4/14/2021,-7.540308748
United Arab Emirates,ARE,4/15/2021,-7.514611745
United Arab Emirates,ARE,4/16/2021,-5.736830881
United Arab Emirates,ARE,4/17/2021,-4.506252695
United Arab Emirates,ARE,4/18/2021,-1.498787745
United Arab Emirates,ARE,4/19/2021,-1.81119243
United Arab Emirates,ARE,4/20/2021,-2.934886808
United Arab Emirates,ARE,4/21/2021,-1.335707925
United Arab Emirates,ARE,4/22/2021,1.181161601
United Arab Emirates,ARE,4/23/2021,2.405731523
United Arab Emirates,ARE,4/24/2021,3.115827501
United Arab Emirates,ARE,4/25/2021,1.320205863
United Arab Emirates,ARE,4/26/2021,1.942478542
United Arab Emirates,ARE,4/27/2021,4.315125731
United Arab Emirates,ARE,4/28/2021,1.609506619
United Arab Emirates,ARE,4/29/2021,-0.438694327
United Arab Emirates,ARE,4/30/2021,-1.384490758
United Arab Emirates,ARE,5/1/2021,-4.948543902
United Arab Emirates,ARE,5/2/2021,-3.879564193
United Arab Emirates,ARE,5/3/2021,-3.471196455
United Arab Emirates,ARE,5/4/2021,-7.690627048
United Arab Emirates,ARE,5/5/2021,-4.37453738
United Arab Emirates,ARE,5/6/2021,-5.287528006
United Arab Emirates,ARE,5/7/2021,-6.847882906
United Arab Emirates,ARE,5/8/2021,-4.039007909
United Arab Emirates,ARE,5/9/2021,-6.395037145
United Arab Emirates,ARE,5/10/2021,-8.515684774
United Arab Emirates,ARE,5/11/2021,-6.33530572
United Arab Emirates,ARE,5/12/2021,-11.55662203
United Arab Emirates,ARE,5/13/2021,-11.57546128
United Arab Emirates,ARE,5/14/2021,-12.61824595
United Arab Emirates,ARE,5/15/2021,-16.09186205
United Arab Emirates,ARE,5/16/2021,-16.83030601
United Arab Emirates,ARE,5/17/2021,-17.31203479
United Arab Emirates,ARE,5/18/2021,-19.6175876
United Arab Emirates,ARE,5/19/2021,-17.88027306
United Arab Emirates,ARE,5/20/2021,-17.31763867
United Arab Emirates,ARE,5/21/2021,-14.58715596
United Arab Emirates,ARE,5/22/2021,-8.592408926
United Arab Emirates,ARE,5/23/2021,-2.361042794
United Arab Emirates,ARE,5/24/2021,3.24668757
United Arab Emirates,ARE,5/25/2021,11.18097034
United Arab Emirates,ARE,5/26/2021,17.43578813
United Arab Emirates,ARE,5/27/2021,27.10310613
United Arab Emirates,ARE,5/28/2021,34.5972073
United Arab Emirates,ARE,5/29/2021,32.98904538
United Arab Emirates,ARE,5/30/2021,30.63979849
United Arab Emirates,ARE,5/31/2021,29.47688088
United Arab Emirates,ARE,6/1/2021,27.36098021
United Arab Emirates,ARE,6/2/2021,26.23650059
United Arab Emirates,ARE,6/3/2021,16.52100127
United Arab Emirates,ARE,6/4/2021,8.195674727
United Arab Emirates,ARE,6/5/2021,9.311994979
United Arab Emirates,ARE,6/6/2021,7.959278112
United Arab Emirates,ARE,6/7/2021,7.460089279
United Arab Emirates,ARE,6/8/2021,6.860060682
United Arab Emirates,ARE,6/9/2021,3.989935298
United Arab Emirates,ARE,6/10/2021,-9.14651908
United Arab Emirates,ARE,6/11/2021,9.787579289
United Arab Emirates,ARE,6/12/2021,6.358547438
United Arab Emirates,ARE,6/13/2021,6.550935848
United Arab Emirates,ARE,6/14/2021,4.090685067
United Arab Emirates,ARE,6/15/2021,1.842105263
United Arab Emirates,ARE,6/16/2021,0.504666436
United Arab Emirates,ARE,6/17/2021,33.8970824
United Arab Emirates,ARE,6/18/2021,-4.763184414
United Arab Emirates,ARE,6/19/2021,-4.439946019
United Arab Emirates,ARE,6/20/2021,-5.846463292
United Arab Emirates,ARE,6/21/2021,-4.153138528
United Arab Emirates,ARE,6/22/2021,-3.372773018
United Arab Emirates,ARE,6/23/2021,-2.414362361
United Arab Emirates,ARE,6/24/2021,-15.10924873
United Arab Emirates,ARE,6/25/2021,2.017494357
United Arab Emirates,ARE,6/26/2021,3.33992374
United Arab Emirates,ARE,6/27/2021,6.15253151
United Arab Emirates,ARE,6/28/2021,5.737473536
United Arab Emirates,ARE,6/29/2021,5.559465165
United Arab Emirates,ARE,6/30/2021,4.031860154
United Arab Emirates,ARE,7/1/2021,0.648755377
United Arab Emirates,ARE,7/2/2021,-5.179090029
United Arab Emirates,ARE,7/3/2021,-10.74137342
United Arab Emirates,ARE,7/4/2021,-15.87844637
United Arab Emirates,ARE,7/5/2021,-19.42201161
United Arab Emirates,ARE,7/6/2021,-23.72666667
United Arab Emirates,ARE,7/7/2021,-24.06667118
United Arab Emirates,ARE,7/8/2021,-22.43396623
United Arab Emirates,ARE,7/9/2021,-20.2435645
United Arab Emirates,ARE,7/10/2021,-17.13235857
United Arab Emirates,ARE,7/11/2021,-14.32216906
United Arab Emirates,ARE,7/12/2021,-11.26480576
United Arab Emirates,ARE,7/13/2021,-6.625294992
United Arab Emirates,ARE,7/14/2021,-4.532881235
United Arab Emirates,ARE,7/15/2021,-3.342064854
United Arab Emirates,ARE,7/16/2021,-2.148669653
United Arab Emirates,ARE,7/17/2021,-0.720554273
United Arab Emirates,ARE,7/18/2021,0.130305287
United Arab Emirates,ARE,7/19/2021,0.102678988
United Arab Emirates,ARE,7/20/2021,0.561639989
United Arab Emirates,ARE,7/21/2021,0.196280026
United Arab Emirates,ARE,7/22/2021,0.233623026
United Kingdom,GBR,2/12/2020,-22.22222222
United Kingdom,GBR,2/13/2020,-11.11111111
United Kingdom,GBR,2/14/2020,28.57142857
United Kingdom,GBR,2/15/2020,-54.54545455
United Kingdom,GBR,2/16/2020,-66.66666667
United Kingdom,GBR,2/17/2020,-16.66666667
United Kingdom,GBR,2/18/2020,-42.85714286
United Kingdom,GBR,2/19/2020,-42.85714286
United Kingdom,GBR,2/20/2020,-37.5
United Kingdom,GBR,2/21/2020,-44.44444444
United Kingdom,GBR,2/22/2020,0
United Kingdom,GBR,2/23/2020,150
United Kingdom,GBR,2/24/2020,120
United Kingdom,GBR,2/25/2020,275
United Kingdom,GBR,2/26/2020,325
United Kingdom,GBR,2/27/2020,340
United Kingdom,GBR,2/28/2020,560
United Kingdom,GBR,2/29/2020,660
United Kingdom,GBR,3/1/2020,560
United Kingdom,GBR,3/2/2020,845.4545455
United Kingdom,GBR,3/3/2020,933.3333333
United Kingdom,GBR,3/4/2020,1129.411765
United Kingdom,GBR,3/5/2020,1040.909091
United Kingdom,GBR,3/6/2020,863.6363636
United Kingdom,GBR,3/7/2020,868.4210526
United Kingdom,GBR,3/8/2020,489.3939394
United Kingdom,GBR,3/9/2020,376.9230769
United Kingdom,GBR,3/10/2020,351.6129032
United Kingdom,GBR,3/11/2020,404.784689
United Kingdom,GBR,3/12/2020,495.6175299
United Kingdom,GBR,3/13/2020,496.2264151
United Kingdom,GBR,3/14/2020,499.1847826
